timestamp,variable,organization,value,ingestion_time
2024-01-06,CHL-01,gsinima,12.948762893676758,2024-01-07
2024-01-06,CHL-01,gsinima,12.948762893676758,2024-01-07
2024-01-05,SPM-01,adasa,1.241119146347046,2024-01-06
2024-01-05,SPM-01,gsinima,2.28264594078064,2024-01-06
2024-01-04,CHL-01,adasa,2.352048397064209,2024-01-05
2024-01-04,SPM-01,adasa,1.7559573650360107,2024-01-05
2024-01-04,CHL-01,gsinima,5.351308822631836,2024-01-05
2024-01-04,SPM-01,gsinima,1.5206091403961182,2024-01-05
2024-01-03,SPM-01,adasa,1.9928411245346067,2024-01-04
2024-01-03,CHL-01,adasa,7.14626407623291,2024-01-04
2024-01-03,SPM-01,gsinima,1.2501477003097534,2024-01-04
2024-01-03,CHL-01,gsinima,8.58538818359375,2024-01-04
2024-01-02,SPM-01,adasa,1.8519408702850344,2024-01-03
2024-01-02,CHL-01,adasa,1.0763620138168335,2024-01-03
2024-01-02,SPM-01,gsinima,0.7481390237808228,2024-01-03
2024-01-02,CHL-01,gsinima,1.1984384059906006,2024-01-03
2024-01-01,CHL-01,adasa,15.354063034057615,2024-01-02
2024-01-01,SPM-01,adasa,2.8147261142730717,2024-01-02
2024-01-01,CHL-01,gsinima,0.5311059951782225,2024-01-02
2024-01-01,SPM-01,gsinima,0.5671066045761108,2024-01-02
2023-12-31,SPM-01,adasa,2.9743492603302,2024-01-01
2023-12-31,CHL-01,adasa,5.3863773345947275,2024-01-01
2023-12-31,SPM-01,gsinima,1.633131980895996,2024-01-01
2023-12-31,CHL-01,gsinima,3.9219095706939697,2024-01-01
2023-12-30,SPM-01,adasa,2.967616081237793,2023-12-31
2023-12-30,CHL-01,adasa,5.901212692260742,2023-12-31
2023-12-30,SPM-01,gsinima,0.6660802364349365,2023-12-31
2023-12-30,CHL-01,gsinima,1.1518381834030151,2023-12-31
2023-12-29,SPM-01,adasa,3.1332521438598637,2023-12-30
2023-12-29,CHL-01,adasa,12.150323867797852,2023-12-30
2023-12-29,SPM-01,gsinima,1.3443515300750732,2023-12-30
2023-12-29,CHL-01,gsinima,6.930866241455078,2023-12-30
2023-12-28,SPM-01,adasa,2.871078491210937,2023-12-29
2023-12-28,CHL-01,adasa,7.663081169128418,2023-12-29
2023-12-28,SPM-01,gsinima,1.2847580909729004,2023-12-29
2023-12-28,CHL-01,gsinima,1.1526966094970703,2023-12-29
2023-12-27,CHL-01,adasa,2.184950113296509,2023-12-28
2023-12-27,SPM-01,adasa,1.5375018119812012,2023-12-28
2023-12-27,CHL-01,gsinima,11.740413665771484,2023-12-28
2023-12-27,SPM-01,gsinima,1.3701624870300293,2023-12-28
2023-12-26,SPM-01,adasa,0.5076104998588562,2023-12-28
2023-12-26,CHL-01,adasa,3.4222927093505855,2023-12-28
2023-12-26,SPM-01,gsinima,1.0244048833847046,2023-12-28
2023-12-26,CHL-01,gsinima,4.106932640075684,2023-12-28
2023-12-25,SPM-01,adasa,1.0218275785446167,2023-12-26
2023-12-25,CHL-01,adasa,2.264383316040039,2023-12-26
2023-12-25,SPM-01,gsinima,0.8651238083839417,2023-12-26
2023-12-25,CHL-01,gsinima,0.3222892880439758,2023-12-26
2023-12-24,SPM-01,adasa,0.9928763508796692,2023-12-25
2023-12-24,CHL-01,adasa,1.9498612880706787,2023-12-25
2023-12-24,SPM-01,gsinima,1.09257972240448,2023-12-25
2023-12-24,CHL-01,gsinima,5.217639446258545,2023-12-25
2023-12-23,SPM-01,adasa,1.1481173038482666,2023-12-24
2023-12-23,CHL-01,adasa,1.9169633388519287,2023-12-24
2023-12-23,SPM-01,gsinima,0.7190184593200682,2023-12-24
2023-12-23,CHL-01,gsinima,1.1518163681030271,2023-12-24
2023-12-22,SPM-01,adasa,1.4466041326522827,2023-12-23
2023-12-22,CHL-01,adasa,5.903336524963378,2023-12-23
2023-12-22,SPM-01,gsinima,0.6749261021614074,2023-12-23
2023-12-22,CHL-01,gsinima,1.5491796731948853,2023-12-23
2023-12-21,SPM-01,adasa,1.4797737598419187,2023-12-22
2023-12-21,CHL-01,adasa,2.5783400535583496,2023-12-22
2023-12-21,SPM-01,gsinima,1.0553998947143557,2023-12-22
2023-12-21,CHL-01,gsinima,0.7760106325149536,2023-12-22
2023-12-20,CHL-01,adasa,15.67621612548828,2023-12-21
2023-12-20,SPM-01,adasa,1.2844634056091309,2023-12-21
2023-12-20,CHL-01,gsinima,1.9853259325027464,2023-12-21
2023-12-20,SPM-01,gsinima,0.803594946861267,2023-12-21
2023-12-19,CHL-01,adasa,2.9222946166992188,2023-12-20
2023-12-19,SPM-01,adasa,1.065984129905701,2023-12-20
2023-12-19,CHL-01,gsinima,1.389162540435791,2023-12-20
2023-12-19,SPM-01,gsinima,0.7453386783599854,2023-12-20
2023-12-18,CHL-01,adasa,1.031639575958252,2023-12-19
2023-12-18,SPM-01,adasa,1.311142921447754,2023-12-19
2023-12-18,CHL-01,gsinima,0.6843469142913818,2023-12-19
2023-12-18,SPM-01,gsinima,0.7535780668258667,2023-12-19
2023-12-17,CHL-01,adasa,1.0475809574127195,2023-12-18
2023-12-17,SPM-01,adasa,1.3433420658111572,2023-12-18
2023-12-17,CHL-01,gsinima,7.99090528488159,2023-12-18
2023-12-17,SPM-01,gsinima,1.3903660774230957,2023-12-18
2023-12-16,SPM-01,adasa,2.1196463108062744,2023-12-17
2023-12-16,CHL-01,adasa,1.6675746440887451,2023-12-17
2023-12-16,SPM-01,gsinima,1.133908748626709,2023-12-17
2023-12-16,CHL-01,gsinima,4.484531879425049,2023-12-17
2023-12-15,SPM-01,adasa,2.4985952377319336,2023-12-16
2023-12-15,CHL-01,adasa,5.5475664138793945,2023-12-16
2023-12-15,SPM-01,gsinima,1.5562870502471924,2023-12-16
2023-12-15,CHL-01,gsinima,11.398183822631836,2023-12-16
2023-12-14,CHL-01,adasa,1.9418418407440183,2023-12-15
2023-12-14,SPM-01,adasa,2.27846622467041,2023-12-15
2023-12-14,CHL-01,gsinima,12.20667552947998,2023-12-15
2023-12-14,SPM-01,gsinima,1.5114059448242188,2023-12-15
2023-12-13,CHL-01,adasa,3.0981884002685547,2023-12-14
2023-12-13,SPM-01,adasa,1.8850178718566892,2023-12-14
2023-12-13,CHL-01,gsinima,0.2988561391830444,2023-12-14
2023-12-13,SPM-01,gsinima,0.8633389472961425,2023-12-14
2023-12-12,SPM-01,adasa,1.9420013427734373,2023-12-13
2023-12-12,CHL-01,adasa,3.7365705966949454,2023-12-13
2023-12-12,SPM-01,gsinima,0.8170358538627625,2023-12-13
2023-12-12,CHL-01,gsinima,0.381866455078125,2023-12-13
2023-12-11,SPM-01,adasa,2.1224136352539062,2023-12-12
2023-12-11,CHL-01,adasa,2.175757884979248,2023-12-12
2023-12-11,SPM-01,gsinima,0.9716731309890748,2023-12-12
2023-12-11,CHL-01,gsinima,5.338097095489502,2023-12-12
2023-12-10,SPM-01,adasa,,2023-12-11
2023-12-10,CHL-01,adasa,1.467066526412964,2023-12-11
2023-12-10,SPM-01,gsinima,,2023-12-11
2023-12-10,CHL-01,gsinima,0.2942779064178466,2023-12-11
2023-12-09,SPM-01,adasa,,2023-12-10
2023-12-09,CHL-01,adasa,1.4671261310577393,2023-12-10
2023-12-09,SPM-01,gsinima,,2023-12-10
2023-12-09,CHL-01,gsinima,0.2945078909397125,2023-12-10
2023-12-08,CHL-01,adasa,2.883242607116699,2023-12-09
2023-12-08,SPM-01,adasa,2.942790031433105,2023-12-09
2023-12-08,CHL-01,gsinima,0.3059754967689514,2023-12-09
2023-12-08,SPM-01,gsinima,,2023-12-09
2023-12-07,CHL-01,adasa,3.5191879272460938,2023-12-08
2023-12-07,SPM-01,adasa,3.5353305339813232,2023-12-08
2023-12-07,CHL-01,gsinima,0.3048824369907379,2023-12-08
2023-12-07,SPM-01,gsinima,,2023-12-08
2023-12-06,CHL-01,adasa,1.7634096145629885,2023-12-07
2023-12-06,SPM-01,adasa,1.8767597675323489,2023-12-07
2023-12-06,CHL-01,gsinima,0.3050429224967956,2023-12-07
2023-12-06,SPM-01,gsinima,0.6481668949127197,2023-12-07
2023-12-05,SPM-01,adasa,2.0625362396240234,2023-12-06
2023-12-05,CHL-01,adasa,3.1915998458862305,2023-12-06
2023-12-05,SPM-01,gsinima,,2023-12-06
2023-12-05,CHL-01,gsinima,0.4458715617656707,2023-12-06
2023-12-04,CHL-01,adasa,3.282451629638672,2023-12-05
2023-12-04,SPM-01,adasa,1.949357271194458,2023-12-05
2023-12-04,CHL-01,gsinima,0.5107008218765258,2023-12-05
2023-12-04,SPM-01,gsinima,0.8748827576637268,2023-12-05
2023-12-03,SPM-01,adasa,1.3812236785888672,2023-12-04
2023-12-03,CHL-01,adasa,4.952363014221192,2023-12-04
2023-12-03,SPM-01,gsinima,0.6795902252197265,2023-12-04
2023-12-03,CHL-01,gsinima,0.4257199168205261,2023-12-04
2023-12-02,CHL-01,adasa,2.586968421936035,2023-12-03
2023-12-02,SPM-01,adasa,1.1886603832244873,2023-12-03
2023-12-02,CHL-01,gsinima,0.5622913241386412,2023-12-03
2023-12-02,SPM-01,gsinima,0.5895572900772094,2023-12-03
2023-12-01,SPM-01,adasa,1.1470537185668943,2023-12-02
2023-12-01,CHL-01,adasa,7.203716278076172,2023-12-02
2023-12-01,SPM-01,gsinima,0.3914178609848022,2023-12-02
2023-12-01,CHL-01,gsinima,0.9766031503677368,2023-12-02
2023-11-30,SPM-01,adasa,1.0088293552398682,2023-12-01
2023-11-30,CHL-01,adasa,0.9255622625350952,2023-12-01
2023-11-30,SPM-01,gsinima,,2023-12-01
2023-11-30,CHL-01,gsinima,0.2325041741132736,2023-12-01
2023-11-29,CHL-01,adasa,2.033339500427246,2023-11-30
2023-11-29,SPM-01,adasa,0.6432175636291503,2023-11-30
2023-11-29,CHL-01,gsinima,0.3685056567192077,2023-11-30
2023-11-29,SPM-01,gsinima,0.5909826159477233,2023-11-30
2023-11-28,SPM-01,adasa,0.8791338205337524,2023-11-29
2023-11-28,CHL-01,adasa,1.6428544521331787,2023-11-29
2023-11-28,SPM-01,gsinima,0.7869670987129211,2023-11-29
2023-11-28,CHL-01,gsinima,4.441647052764893,2023-11-29
2023-11-27,SPM-01,adasa,0.913154363632202,2023-11-28
2023-11-27,CHL-01,adasa,2.2711007595062256,2023-11-28
2023-11-27,SPM-01,gsinima,0.6684736013412474,2023-11-28
2023-11-27,CHL-01,gsinima,2.064274549484253,2023-11-28
2023-11-26,CHL-01,adasa,4.801189422607422,2023-11-27
2023-11-26,SPM-01,adasa,0.971078634262085,2023-11-27
2023-11-26,CHL-01,gsinima,3.0622007846832275,2023-11-27
2023-11-26,SPM-01,gsinima,0.619402527809143,2023-11-27
2023-11-25,SPM-01,adasa,1.267063856124878,2023-11-26
2023-11-25,CHL-01,adasa,1.6509606838226318,2023-11-26
2023-11-25,SPM-01,gsinima,0.8259485363960266,2023-11-26
2023-11-25,CHL-01,gsinima,0.9815783500671386,2023-11-26
2023-11-24,CHL-01,adasa,3.945469856262207,2023-11-25
2023-11-24,SPM-01,adasa,1.031116962432861,2023-11-25
2023-11-24,CHL-01,gsinima,4.553622245788574,2023-11-25
2023-11-24,SPM-01,gsinima,1.2274651527404783,2023-11-25
2023-11-23,SPM-01,adasa,1.3857924938201904,2023-11-24
2023-11-23,CHL-01,adasa,3.3851442337036133,2023-11-24
2023-11-23,SPM-01,gsinima,1.1809847354888916,2023-11-24
2023-11-23,CHL-01,gsinima,5.841544628143311,2023-11-24
2023-11-22,SPM-01,adasa,1.6528862714767456,2023-11-23
2023-11-22,CHL-01,adasa,3.526694297790528,2023-11-23
2023-11-22,SPM-01,gsinima,0.9519773721694946,2023-11-23
2023-11-22,CHL-01,gsinima,0.8169021606445312,2023-11-23
2023-11-21,CHL-01,adasa,1.948014974594116,2023-11-22
2023-11-21,SPM-01,adasa,1.940088987350464,2023-11-22
2023-11-21,CHL-01,gsinima,0.8655444979667662,2023-11-22
2023-11-21,SPM-01,gsinima,0.7545063495635986,2023-11-22
2023-11-20,SPM-01,adasa,1.8103010654449463,2023-11-21
2023-11-20,CHL-01,adasa,2.027807235717773,2023-11-21
2023-11-20,SPM-01,gsinima,1.6533981561660769,2023-11-21
2023-11-20,CHL-01,gsinima,0.3003894090652465,2023-11-21
2023-11-19,CHL-01,adasa,4.86906623840332,2023-11-20
2023-11-19,SPM-01,adasa,1.828244924545288,2023-11-20
2023-11-19,CHL-01,gsinima,0.3671666979789733,2023-11-20
2023-11-19,SPM-01,gsinima,1.151012301445007,2023-11-20
2023-11-18,CHL-01,adasa,1.715106725692749,2023-11-19
2023-11-18,SPM-01,adasa,1.8253602981567385,2023-11-19
2023-11-18,CHL-01,gsinima,0.444838523864746,2023-11-19
2023-11-18,SPM-01,gsinima,0.6408696174621582,2023-11-19
2023-11-17,SPM-01,adasa,,2023-11-18
2023-11-17,CHL-01,adasa,1.5097343921661377,2023-11-18
2023-11-17,SPM-01,gsinima,0.7418799996376036,2023-11-18
2023-11-17,CHL-01,gsinima,1.3032898902893066,2023-11-18
2023-11-16,SPM-01,adasa,0.951970100402832,2023-11-17
2023-11-16,CHL-01,adasa,0.92553049325943,2023-11-17
2023-11-16,SPM-01,gsinima,,2023-11-17
2023-11-16,CHL-01,gsinima,0.5505506992340087,2023-11-17
2023-11-15,CHL-01,adasa,0.7634567022323608,2023-11-16
2023-11-15,SPM-01,adasa,,2023-11-16
2023-11-15,CHL-01,gsinima,0.4898456335067749,2023-11-16
2023-11-15,SPM-01,gsinima,,2023-11-16
2023-11-14,SPM-01,adasa,0.9122017621994019,2023-11-15
2023-11-14,CHL-01,adasa,0.763839304447174,2023-11-15
2023-11-14,SPM-01,gsinima,0.4796711206436157,2023-11-15
2023-11-14,CHL-01,gsinima,0.4915531575679779,2023-11-15
2023-11-13,CHL-01,adasa,0.5058166980743408,2023-11-14
2023-11-13,SPM-01,adasa,1.1418390274047852,2023-11-14
2023-11-13,CHL-01,gsinima,0.9158343076705932,2023-11-14
2023-11-13,SPM-01,gsinima,0.5495403409004211,2023-11-14
2023-11-12,SPM-01,gsinima,0.4275004863739013,2023-11-13
2023-11-12,SPM-01,gsinima,0.4275004863739013,2023-11-13
2023-11-12,SPM-01,gsinima,0.4275004863739013,2023-11-13
2023-11-12,CHL-01,gsinima,0.5968534350395202,2023-11-13
2023-11-12,CHL-01,gsinima,0.5968534350395202,2023-11-13
2023-11-12,SPM-01,adasa,0.7873573303222656,2023-11-13
2023-11-12,SPM-01,adasa,0.7873573303222656,2023-11-13
2023-11-12,SPM-01,adasa,0.7873573303222656,2023-11-13
2023-11-12,CHL-01,adasa,0.6418272256851196,2023-11-13
2023-11-12,CHL-01,adasa,0.6418272256851196,2023-11-13
2023-11-12,CHL-01,adasa,0.5361696481704711,2023-11-24
2023-11-12,CHL-01,gsinima,0.432086706161499,2023-11-24
2023-11-11,CHL-01,adasa,0.9528089761734008,2023-11-24
2023-11-11,CHL-01,gsinima,0.2729324102401733,2023-11-24
2023-11-10,CHL-01,gsinima,0.4834259152412414,2023-11-13
2023-11-10,SPM-01,gsinima,0.4045360684394836,2023-11-13
2023-11-10,SPM-01,adasa,,2023-11-13
2023-11-10,CHL-01,adasa,0.7096418738365173,2023-11-13
2023-11-10,CHL-01,adasa,0.7096418738365173,2023-11-11
2023-11-10,CHL-01,adasa,0.7096418738365173,2023-11-11
2023-11-10,CHL-01,gsinima,0.4834259152412414,2023-11-11
2023-11-10,CHL-01,gsinima,0.4834259152412414,2023-11-11
2023-11-10,SPM-01,adasa,,2023-11-11
2023-11-10,SPM-01,adasa,,2023-11-11
2023-11-10,SPM-01,gsinima,0.4045360684394836,2023-11-11
2023-11-10,SPM-01,gsinima,0.4045360684394836,2023-11-11
2023-11-09,CHL-01,adasa,0.9811960458755492,2023-11-11
2023-11-09,CHL-01,gsinima,1.502448797225952,2023-11-11
2023-11-09,SPM-01,adasa,,2023-11-11
2023-11-09,SPM-01,gsinima,0.4725712537765502,2023-11-11
2023-11-09,SPM-01,adasa,,2023-11-10
2023-11-09,CHL-01,adasa,0.9811960458755492,2023-11-10
2023-11-09,SPM-01,gsinima,0.4725712537765502,2023-11-10
2023-11-09,CHL-01,gsinima,1.502448797225952,2023-11-10
2023-11-08,CHL-01,adasa,1.9346911907196045,2023-11-11
2023-11-08,CHL-01,gsinima,1.0439507961273191,2023-11-11
2023-11-08,SPM-01,adasa,1.1645150184631348,2023-11-11
2023-11-08,SPM-01,gsinima,0.6484284400939941,2023-11-11
2023-11-07,CHL-01,adasa,0.7662853002548217,2023-11-11
2023-11-07,CHL-01,gsinima,2.1313202381134038,2023-11-11
2023-11-07,SPM-01,adasa,,2023-11-11
2023-11-07,SPM-01,gsinima,0.6812540888786315,2023-11-11
